"id","cod_estacion","circuito","nombre_punto","fecha","hora","ta_aire","ta_agua","ph","conductividad","od_percent","od_ppm","nivel_regleta","caudal","operario","incidencias","observaciones","fotografia","time_stamp"
"1197","93105-CA","R7","ACEQUIA VALTIERRA-*TRI","2023-06-20","12:35:00",26,"24.3","8.61","522","95.6","7.67",,,"ADRIAN",,,,"2023-06-20 12:35:00"
"1206","93104000","R7","ARAGON-CARCASTILLO","2023-06-20","12:36:24",24,"20.5","7.97","440","92","7.79",,,"ESTELA",,,,"2023-06-20 12:36:24"
"1198","93106000","R7","ARAGON-MILAGRO","2023-06-20","13:00:00",26,"22.7","8","610","80.6","6.72",,,"ADRIAN",,,,"2023-06-20 13:00:00"
"1229","92301000","R2","ELORZ-PAMPLONA ECHAVACOIZ","2023-06-22","08:50:00",19,"19.3","7.98","1403","94.5","8.33","0.29","0.37","EUSEBIO",,"Agua turbia.","H:\HID Hidrología\HID13-10001\BD_ARCHIVOS\FOTOGRAFIAS_CAMPO\RIOS\92301000_ELORZ-PAMPLONA ECHAVACOIZ_20230622.jpg","2023-06-22 08:50:00"
"1215","92104000","R2","ARGA-PAMPLONA 4VIENTOS","2023-06-22","09:30:00",19,"17.8","8.33","265","96.6","8.74",,,"ADRIAN",,,,"2023-06-22 09:30:00"
"1214","92112000","R2","ARGA-PAMPLONA LANDABEN","2023-06-22","09:50:00",18,"17.8","8.22","267","95.5","8.64",,,"ADRIAN",,,,"2023-06-22 09:50:00"
"1230","92108000","R2","ARGA-FUNES","2023-06-22","09:55:00",22,"21","8.04","763","95.6","8.28","1.32","30.38","EUSEBIO",,"Se coge una muestra de plaguicidas.",,"2023-06-22 09:55:00"
"1213","92105000","R2","ARGA-ORORBIA","2023-06-22","10:20:00",21,"18.7","7.95","347","96","8.54",,,"ADRIAN",,,,"2023-06-22 10:20:00"
"1228","92110000","R2","ARGA-FALCES","2023-06-22","10:40:00",23,"21.7","8.12","661","102.6","8.76",,,"EUSEBIO",,,,"2023-06-22 10:40:00"
"1211","92111000","R2","ARGA-BELASCOAIN","2023-06-22","10:45:00",22,"18.3","8.6","377","88.7","7.98",,,"ADRIAN",,,,"2023-06-22 10:45:00"
"1212","92113000","R2","ARGA-ECHAURI","2023-06-22","11:00:00",22,"17","8.2","366","95.3","8.8",,,"ADRIAN",,,,"2023-06-22 11:00:00"
"1227","92107000","R2","ARGA-VERGALIJO","2023-06-22","11:00:00",23,"23.8","8.05","627","104","8.51",,,"EUSEBIO",,,,"2023-06-22 11:00:00"
"1226","92107001","R2","ARGA-MIRANDA DE ARGA-*TRI","2023-06-22","11:15:00",24,"23.2","8.11","628","102.2","8.45",,,"EUSEBIO",,,,"2023-06-22 11:15:00"
"1225","92903000","R2","SALADO-MENDIGORRIA","2023-06-22","11:45:00",24,"21.8","7.94","2700","101.2","8.57",,,"EUSEBIO",,,,"2023-06-22 11:45:00"
"1217","92102000","R2","ARGA-ZUBIRI-*TRI","2023-06-22","12:00:00",20,"18.5","8.29","208","100.2","8.81",,,"ADRIAN",,,,"2023-06-22 12:00:00"
"1224","92501000","R2","ROBO-PUENTE LA REINA","2023-06-22","12:15:00",24,"20.6","8.17","960","108.1","9.37",,,"EUSEBIO",,"Se coge una muestra de plaguicidas.",,"2023-06-22 12:15:00"
"1219","92101000","R2","ARGA-EUGUI-*TRI","2023-06-22","12:20:00",19,"15.8","8.24","116.4","101.8","9.38",,,"ADRIAN",,,,"2023-06-22 12:20:00"
"1223","92106000","R2","ARGA-PUENTE LA REINA-*TRI","2023-06-22","12:25:00",24,"20.8","8.03","505","87.3","7.54",,,"EUSEBIO",,,,"2023-06-22 12:25:00"
"1218","92109000","R2","ARGA-URTASUN","2023-06-22","12:40:00",19,"19.5","8.27","147.2","101.6","8.7",,,"ADRIAN",,,,"2023-06-22 12:40:00"
"1222","92902000","R2","SALADO-ESTENOZ-*TRI","2023-06-22","13:00:00",24,"24","8.38","44200","137.7","10.97",,,"EUSEBIO",,"El agua del río lleva espuma.","H:\HID Hidrología\HID13-10001\BD_ARCHIVOS\FOTOGRAFIAS_CAMPO\RIOS\92902000_SALADO-ESTENOZ-TRI_20230622.jpg","2023-06-22 13:00:00"
"1216","92103000","R2","ARGA-HUARTE PAMPLONA","2023-06-22","13:15:00",20,"18.1","8.46","249","103.1","9.24",,,"ADRIAN",,,,"2023-06-22 13:15:00"
"1221","92901000","R2","UBAGUA-MUEZ-*TRI","2023-06-22","13:20:00",26,"17.6","8.29","601","107.7","9.77",,,"EUSEBIO",,,,"2023-06-22 13:20:00"
"1220","92904000","R2","UBAGUA-RIEZU-*TRI","2023-06-22","13:35:00",25,"17.2","8.27","483","121.6","11.11","0.2","0.25","EUSEBIO",,,,"2023-06-22 13:35:00"
"1241","93304000","R3","IRATI-LIEDENA-*TRI","2023-06-29","09:30:00",19,"20.7","7.92","367","93.4","8.02",,,"ADRIAN",,,,"2023-06-29 09:30:00"
"1238","93201000","R3","ESCA-SIGUES","2023-06-29","10:00:00",19,"19.2","7.86","321","99.4","8.71",,,"ADRIAN",,,,"2023-06-29 10:00:00"
"1248","93306000","R3","ERRO-LONGUIDA","2023-06-29","10:05:21",21,"18.2","7.77","428","106.5","9.48",,,"ESTELA",,,,"2023-06-29 10:05:21"
"1239","93203000","R3","ESCA-BURGUI-*TRI","2023-06-29","10:25:00",20,"17.2","7.97","308","98.5","8.87",,,"ADRIAN",,,,"2023-06-29 10:25:00"
"1247","93314000","R3","IRATI-AOS-*TRI","2023-06-29","10:30:11",22,"16.4","7.84","270","105","9.77",,,"ESTELA",,,,"2023-06-29 10:30:11"
"1246","93301000","R3","IRATI-AOIZ","2023-06-29","10:46:22",22,"13.6","7.9","293","108.9","10.73",,,"ESTELA",,,,"2023-06-29 10:46:22"
"1240","93202000","R3","ESCA-ISABA","2023-06-29","11:15:00",19,"16.5","8.19","289","101.6","9.13",,,"ADRIAN",,,,"2023-06-29 11:15:00"
"1242","93315000","R3","IRATI-OROZ BETELU","2023-06-29","11:22:33",20,"17.3","8","241","107","9.57",,,"ESTELA",,,,"2023-06-29 11:22:33"
"1244","93313000","R3","URROBI-URIZ","2023-06-29","11:35:22",22,"16.4","8.4","250","113.5","10.32",,,"ESTELA",,,,"2023-06-29 11:35:22"
"1243","93308000","R3","IRATI-ARIVE-*TRI","2023-06-29","11:42:01",19,"15.8","8.19","226","112.9","10.36",,,"ESTELA",,,,"2023-06-29 11:42:01"
"1236","93317000","R3","SALAZAR-EZCAROZ-*TRI","2023-06-29","12:00:00",19,"16.8","8.02","320","104.3","9.34",,,"ADRIAN",,,,"2023-06-29 12:00:00"
"1235","93310000","R3","SALAZAR-GALLUES","2023-06-29","12:25:00",22,"19.4","8.04","320","109.8","9.45",,,"ADRIAN",,,,"2023-06-29 12:25:00"
"1245","93307000","R3","URROBI-ESPINAL","2023-06-29","12:30:38",19,"15.6","8.25","226","108.2","9.77","0.2","0.6","ESTELA",,,,"2023-06-29 12:30:38"
"1237","93303000","R3","SALAZAR-BIGUEZAL-*TRI","2023-06-29","12:45:00",22,"20.5","8.16","314","101","9.01",,,"ADRIAN",,,,"2023-06-29 12:45:00"
"1233","93312000","R3","ARETA-MURILLO BERROYA-*TRI","2023-06-29","13:05:00",22,"19.4","8.18","360","101.7","8.9",,,"ADRIAN",,,,"2023-06-29 13:05:00"
"1231","93305000","R3","ERRO-ERRO SOROGAIN-*TRI","2023-06-29","13:10:10",16,"12.9","8.72","283","111.9","10.71",,,"ESTELA",,,,"2023-06-29 13:10:10"
"1234","93311000","R3","SALAZAR-LUMBIER","2023-06-29","13:25:00",24,"21.2","7.97","350","103.6","8.8",,,"ADRIAN",,,,"2023-06-29 13:25:00"
"1232","93302000","R3","IRATI-LUMBIER","2023-06-29","13:37:10",24,"21.3","8.12","301","111.2","9.42",,,"ADRIAN",,,,"2023-06-29 13:37:10"
"1268","92403000","R1","LARRAUN-IRURTZUN","2023-07-03","09:12:29",19,"16.5","8.11","420","105.4","9.81",,,"ASIER",,,,"2023-07-03 09:12:29"
"1267","92414000","R1","LARRAUN-URRITZA","2023-07-03","09:29:48",17,"13.9","8.34","356","109","10.66",,,"ASIER",,,,"2023-07-03 09:29:48"
"1250","92405000","R1","ARAKIL-ASIAIN","2023-07-03","09:30:00",19,"16.1","7.71","384","92.3","8.74",,,"ADRIAN",,,,"2023-07-03 09:30:00"
"1249","92406000","R1","UDARBE(R.ARTETA)-ANOZ-*TRI","2023-07-03","09:50:00",19,"15.9","7.7","1282","94.9","9.98",,,"ADRIAN",,,,"2023-07-03 09:50:00"
"1266","92412000","R1","LARRAUN-LEKUMBERRI-*TRI","2023-07-03","09:51:44",18,"13.2","8.38","295","108","10.66",,,"ASIER",,,,"2023-07-03 09:51:44"
"1251","92411000","R1","ARAKIL-ERROTZ","2023-07-03","10:10:00",19,"17.2","8.02","372","94.6","8.72",,,"ADRIAN",,,,"2023-07-03 10:10:00"
"1265","13101000","R1","ARAXES-ATALLO-*TRI","2023-07-03","10:20:11",20,"16.4","8.53","440","109.4","10.55",,,"ASIER",,,,"2023-07-03 10:20:11"
"1253","92402000","R1","ARAKIL-VILLANUEVA-*TRI","2023-07-03","10:30:00",20,"17.7","7.9","362","89.4","8.14",,,"ADRIAN",,,,"2023-07-03 10:30:00"
"1254","92410000","R1","ARAKIL-UHARTE ARAKIL","2023-07-03","10:45:00",19,"17.5","7.83","361","90.3","8.25",,,"ADRIAN",,,,"2023-07-03 10:45:00"
"1264","92417000","R1","BASABURUA-UDABE-*TRI","2023-07-03","10:57:59",21,"16.8","8.51","359","110.9","10.18",,,"ASIER",,,,"2023-07-03 10:57:59"
"1255","92407000","R1","ARAKIL-ETXARRI ARANAZ","2023-07-03","11:05:00",20,"17.6","7.65","356","87.2","7.93",,,"ADRIAN",,,,"2023-07-03 11:05:00"
"1263","92203000","R1","ULTZAMA-LIZASO","2023-07-03","11:28:10",24,"18.6","8.41","265","109.5","9.66",,,"ASIER",,,,"2023-07-03 11:28:10"
"1262","92202000","R1","ULTZAMA-LOZEN-*TRI","2023-07-03","11:42:42",23,"18.6","8.47","237","109.5","10.18",,,"ASIER",,,,"2023-07-03 11:42:42"
"1261","92205000","R1","ULTZAMA-ORKIN-*TRI","2023-07-03","11:59:04",28,"16.6","8.58","110.4","109.1","9.98",,,"ASIER",,,,"2023-07-03 11:59:04"
"1256","92409000","R1","ARAKIL-ALSASUA","2023-07-03","12:00:00",21,"18.1","8.17","341","97.6","8.74",,,"ADRIAN",,,,"2023-07-03 12:00:00"
"1257","92418000","R1","ALZANIA-ALSASUA-*TRI","2023-07-03","12:15:00",22,"17.2","7.92","218","97.2","8.87",,,"ADRIAN",,,,"2023-07-03 12:15:00"
"1260","92204000","R1","ULTZAMA-CIAURRIZ","2023-07-03","12:18:10",23,"18.9","8.42","381","115.2","10.14",,,"ASIER",,,,"2023-07-03 12:18:10"
"1258","92401000","R1","ARAKIL-ZIORDIA","2023-07-03","12:35:00",22,"16.4","7.9","308","100.6","9.3",,,"ADRIAN",,,,"2023-07-03 12:35:00"
"1259","92201000","R1","ULTZAMA-VILLAVA","2023-07-03","12:56:01",32,"20","8.37","357","106.5","9.21",,,"ASIER",,,,"2023-07-03 12:56:01"
"1252","92408000","R1","ARAKIL-ECHARREN","2023-07-03","13:05:00",23,"19.4","8.06","349","99.2","8.74",,,"ADRIAN",,,,"2023-07-03 13:05:00"
"1287","94105000","R5","EBRO-CASTEJON","2023-07-04","09:28:41",22,"21.5","7.92","1142","93.2","7.99",,,"ASIER",,,,"2023-07-04 09:28:41"
"1270","95102000","R5","ODRON-MUES-*TRI","2023-07-04","09:30:00",19,"18.2","7.87","1632","80.9","7.26",,,"ADRIAN",,,,"2023-07-04 09:30:00"
"1286","98102000","R5","ALHAMA-ALFARO","2023-07-04","09:47:20",21,"20.4","8.11","1546","105.3","9.18",,,"ASIER",,,,"2023-07-04 09:47:20"
"1269","95103000","R5","LINARES-TORRES DEL RIO-*TRI","2023-07-04","09:50:00",19,"18.5","7.99","2639","80.3","7.2",,,"ADRIAN",,,,"2023-07-04 09:50:00"
"1278","94101000","R5","EBRO-LOGRONO-*TRI","2023-07-04","10:00:00",22,"21.5","7.85","646","92.5","7.88",,,"ADRIAN",,,,"2023-07-04 10:00:00"
"1285","98101000","R5","ALHAMA-FITERO","2023-07-04","10:34:54",24,"19.2","8.1","2014","114","10.05",,,"ASIER",,,,"2023-07-04 10:34:54"
"1284","99101000","R5","QUEILES-TUDELA","2023-07-04","11:09:04",30,"20.9","8.12","1183","108.3","9.39",,,"ASIER",,,,"2023-07-04 11:09:04"
"1277","94108000","R5","EBRO-VIANA","2023-07-04","11:15:00",23,"21.9","7.81","589","84.2","7.1",,,"ADRIAN",,,,"2023-07-04 11:15:00"
"1283","94106000","R5","EBRO-TUDELA","2023-07-04","11:26:02",28,"21.5","7.92","1142","93.2","7.99",,,"ASIER",,,,"2023-07-04 11:26:02"
"1271","95101000","R5","MAYOR-MENDAVIA","2023-07-04","11:35:00",23,"21.7","7.88","977","98.2","8.35",,,"ADRIAN",,,,"2023-07-04 11:35:00"
"1276","94102000","R5","EBRO-ALCANADRE","2023-07-04","11:50:00",23,"22.6","7.74","828","91","7.61",,,"ADRIAN",,,,"2023-07-04 11:50:00"
"1282","94106-CT","R5","EBRO-CABANILLAS-*TRI","2023-07-04","11:58:58",28,"23.4","8.13","1536","97.6","8.08",,,"ASIER",,,,"2023-07-04 11:58:58"
"1275","94120000","R5","EBRO-SARTAGUDA-*TRI","2023-07-04","12:15:00",23,"22.6","7.95","879","93.2","7.78",,,"ADRIAN",,,,"2023-07-04 12:15:00"
"1281","94107000","R5","EBRO-BUNUEL","2023-07-04","12:24:53",26,"23.2","8.21","1633","102.4","8.5",,,"ASIER",,,,"2023-07-04 12:24:53"
"1280","94106-CI","R5","EBRO-BUNUEL-*TRI","2023-07-04","12:38:21",29,"23","8.15","1619","101.9","8.49",,,"ASIER",,,,"2023-07-04 12:38:21"
"1274","94109000","R5","EBRO-SAN ADRIAN","2023-07-04","12:45:00",25,"23","7.98","848","89.5","7.46",,,"ADRIAN",,,,"2023-07-04 12:45:00"
"1273","94103000","R5","EBRO-AZAGRA-*TRI","2023-07-04","13:00:00",26,"24.1","7.87","990","83.7","6.83",,,"ADRIAN",,,,"2023-07-04 13:00:00"
"1279","94102-CL","R5","EBRO-CORTES-*TRI","2023-07-04","13:06:52",30,"24","8.29","946","103.8","8.45",,,"ASIER",,,,"2023-07-04 13:06:52"
"1272","94110000","R5","EBRO-MILAGRO","2023-07-04","13:15:00",27,"24.1","7.93","1073","96.1","7.85",,,"ADRIAN",,,,"2023-07-04 13:15:00"
"1295","13201000","R6","LEITZARAN-LEITZA","2023-07-24","09:04:05",16,"15.1","6.99","215","96.8","9.21",,,"ESTELA",,,,"2023-07-24 09:04:05"
"1294","12101000","R6","URUMEA-GOIZUETA","2023-07-24","10:31:51",16,"17.9","6.75","77.8","97","9.11",,,"ESTELA",,,,"2023-07-24 10:31:51"
"1293","11104000","R6","BIDASOA-ENDARLAZA","2023-07-24","11:17:06",19,"20","7.23","206.9","95.6","8.69",,,"ESTELA",,,,"2023-07-24 11:17:06"
"1292","11105000","R6","BIDASOA-BERA","2023-07-24","12:05:10",20,"19.4","7.57","230","95.4","8.66",,,"ESTELA",,,,"2023-07-24 12:05:10"
"1291","11903000","R6","ONIN-LESAKA 3 (Desembocadura)","2023-07-24","12:15:25",20,"17.2","7.44","193.6","96.8","9.27",,,"ESTELA",,,,"2023-07-24 12:15:25"
"1290","11103000","R6","BIDASOA-SUMBILLA","2023-07-24","12:36:11",19,"19.7","7.74","264","95.7","8.73",,,"ESTELA",,,,"2023-07-24 12:36:11"
"1289","11902000","R6","EZKURRA-SANTESTEBAN","2023-07-24","12:52:54",19,"19.2","8.14","212","97.3","8.93",,,"ESTELA",,,,"2023-07-24 12:52:54"
"1288","11102000","R6","BIDASOA-ORONOZ MUGAIRE","2023-07-24","13:20:16",19,"19.3","8.12","244","96.2","8.72",,,"ESTELA",,,,"2023-07-24 13:20:16"
"1306","92112000","R2","ARGA-PAMPLONA LANDABEN","2023-07-27","09:30:00",16,"18.9","7.82","309","91.5","8.03",,,"ADRIAN",,,,"2023-07-27 09:30:00"
"1308","92501000","R2","ROBO-PUENTE LA REINA","2023-07-27","09:30:17",20,"17.5","7.98","835","93.6","8.56",,,"ESTELA",,,,"2023-07-27 09:30:17"
"1307","92903000","R2","SALADO-MENDIGORRIA","2023-07-27","09:51:08",20,"18.9","7.76","2373","81.7","7.22",,,"ESTELA",,,,"2023-07-27 09:51:08"
"1305","92104000","R2","ARGA-PAMPLONA 4VIENTOS","2023-07-27","10:00:00",17,"18.7","8.07","298","85.1","7.51",,,"ADRIAN",,,,"2023-07-27 10:00:00"
"1304","92111000","R2","ARGA-BELASCOAIN","2023-07-27","10:30:00",18,"19.5","8.55","702","117.9","10.3",,,"ADRIAN",,,,"2023-07-27 10:30:00"
"1303","92113000","R2","ARGA-ECHAURI","2023-07-27","10:50:00",18,"19.8","8.23","615","109.7","9.51",,,"ADRIAN",,,,"2023-07-27 10:50:00"
"1301","92110000","R2","ARGA-FALCES","2023-07-27","11:11:50",25,"23.1","7.88","944","91.8","7.56",,,"ESTELA",,,,"2023-07-27 11:11:50"
"1302","92105000","R2","ARGA-ORORBIA","2023-07-27","11:15:00",18,"20.3","7.92","510","98.8","8.48",,,"ADRIAN",,,,"2023-07-27 11:15:00"
"1300","92108000","R2","ARGA-FUNES","2023-07-27","11:30:26",26,"22.2","7.73","1374","97.1","8.18",,,"ESTELA",,,,"2023-07-27 11:30:26"
"1299","92107000","R2","ARGA-VERGALIJO","2023-07-27","12:10:00",29,"23.2","7.9","1001","99.1","8.11",,,"ESTELA",,,,"2023-07-27 12:10:00"
"1297","92109000","R2","ARGA-URTASUN","2023-07-27","12:25:00",21,"21.6","8.36","159.4","96.7","7.93",,,"ADRIAN",,,,"2023-07-27 12:25:00"
"1296","92103000","R2","ARGA-HUARTE PAMPLONA","2023-07-27","13:05:00",22,"19.9","8.22","227","99.7","8.53",,,"ADRIAN",,,,"2023-07-27 13:05:00"
"1298","92301000","R2","ELORZ-PAMPLONA ECHAVACOIZ","2023-07-27","13:51:02",32,"24","8.08","2552","130","10.42",,,"ESTELA",,,,"2023-07-27 13:51:02"
"1319","93405000","R7","CIDACOS-TAFALLA","2023-08-01","08:21:21",20,"18.8","7.33","908","67.1","5.97",,,"ESTELA",,,,"2023-08-01 08:21:21"
"1317","93401000","R7","CIDACOS-PUEYO","2023-08-01","08:50:57",20,"18.2","7.71","652","79.6","7.25",,,"ESTELA",,,,"2023-08-01 08:50:57"
"1318","93406000","R7","CIDACOS-BARASOAIN","2023-08-01","09:22:19",20,"17.4","7.73","641","90.2","8.21",,,"ESTELA",,,,"2023-08-01 09:22:19"
"1316","93105000","R7","ARAGON-CAPARROSO","2023-08-01","10:13:42",22,"20.5","8.29","398","87.1","7.61",,,"ESTELA",,,,"2023-08-01 10:13:42"
"1315","93402000","R7","CIDACOS-TRAIBUENAS","2023-08-01","10:27:45",24,"20.1","8.33","1468","84.1","7.31",,,"ESTELA",,,,"2023-08-01 10:27:45"
"1314","93403000","R7","CIDACOS-OLITE","2023-08-01","10:59:21",25,"22.4","7","1064","82.8","7.1",,,"ESTELA",,,,"2023-08-01 10:59:21"
"1313","93404000","R7","CIDACOS-BEIRE","2023-08-01","11:14:27",28,"21.6","8.2","1285","81.6","6.82",,,"ESTELA",,,,"2023-08-01 11:14:27"
"1312","93104000","R7","ARAGON-CARCASTILLO","2023-08-01","11:59:52",28,"21","8.27","322","96.6","8.23",,,"ESTELA",,,,"2023-08-01 11:59:52"
"1309","93106000","R7","ARAGON-MILAGRO","2023-08-01","12:35:56",26,"22.7","7.7","865","91.2","7.61",,,"ESTELA",,,,"2023-08-01 12:35:56"
"1311","93103000","R7","ARAGON-CASEDA","2023-08-01","13:10:06",26,"20","8.22","353","96.4","8.42",,,"ESTELA",,,,"2023-08-01 13:10:06"
"1310","93101000","R7","ARAGON-YESA","2023-08-01","13:40:48",28,"18.6","8.2","302","117","10.45",,,"ESTELA",,,,"2023-08-01 13:40:48"
"1328","92405000","R1","ARAKIL-ASIAIN","2023-08-03","09:10:00",17,"18.7","7.6","477","101.2","8.77",,,"ADRIAN",,,,"2023-08-03 09:10:00"
"1329","92411000","R1","ARAKIL-ERROTZ","2023-08-03","09:35:00",17,"19.4","8.11","441","100.7","8.83",,,"ADRIAN",,,,"2023-08-03 09:35:00"
"1330","92410000","R1","ARAKIL-UHARTE ARAKIL","2023-08-03","10:00:00",17,"19.3","8.61","374","97.7","8.54",,,"ADRIAN",,,,"2023-08-03 10:00:00"
"1322","92203000","R1","ULTZAMA-LIZASO","2023-08-03","10:10:57",16,"16.9","8.26","278","88.8","8.15",,"0.042","ISMAEL",,,,"2023-08-03 10:10:57"
"1331","92407000","R1","ARAKIL-ETXARRI ARANAZ","2023-08-03","10:20:00",18,"19","8.22","350","98.3","8.63",,,"ADRIAN",,,,"2023-08-03 10:20:00"
"1327","92409000","R1","ARAKIL-ALSASUA","2023-08-03","11:30:00",17,"18.3","8.18","508","103.8","9.22",,,"ADRIAN",,,,"2023-08-03 11:30:00"
"1326","92401000","R1","ARAKIL-ZIORDIA","2023-08-03","12:00:00",17,"16.8","8.1","366","106.4","9.69",,,"ADRIAN",,,,"2023-08-03 12:00:00"
"1321","92204000","R1","ULTZAMA-CIAURRIZ","2023-08-03","12:12:09",18,"17.7","8.26","406","89","8.04",,"0.155","ISMAEL",,,,"2023-08-03 12:12:09"
"1325","92408000","R1","ARAKIL-ECHARREN","2023-08-03","12:31:10",16,"19.3","8.49","396","113","9.92",,,"ADRIAN",,,,"2023-08-03 12:31:10"
"1324","92403000","R1","LARRAUN-IRURTZUN","2023-08-03","12:53:26",17,"17.7","8.42","490","120.5","10.42",,,"ADRIAN",,,,"2023-08-03 12:53:26"
"1323","92414000","R1","LARRAUN-URRITZA","2023-08-03","12:58:05",18,"17","8.52","396","120","10.99",,,"ADRIAN",,,,"2023-08-03 12:58:05"
"1320","92201000","R1","ULTZAMA-VILLAVA","2023-08-03","13:21:12",20,"20.5","8.47","395","78.3","6.73",,"0.203","ISMAEL",,,,"2023-08-03 13:21:12"
"1342","98101000","R5","ALHAMA-FITERO","2023-08-07","08:45:00",16,"16.3","7.96","2850","86.8","8.17",,,"EUSEBIO",,,,"2023-08-07 08:45:00"
"1341","98102000","R5","ALHAMA-ALFARO","2023-08-07","09:30:00",18,"17.4","8","2090","94.5","8.82",,,"EUSEBIO",,,,"2023-08-07 09:30:00"
"1340","94105000","R5","EBRO-CASTEJON","2023-08-07","09:55:00",18,"19.5","8.14","1077","92.8","8.31","1.49","38","EUSEBIO",,"Estaban limpiando el pozo de la estación de aforo.",,"2023-08-07 09:55:00"
"1339","99101000","R5","QUEILES-TUDELA","2023-08-07","10:30:00",20,"17","7.95","1374","105.1","9.91","0.1","0.14","EUSEBIO",,,,"2023-08-07 10:30:00"
"1338","94106000","R5","EBRO-TUDELA","2023-08-07","10:50:00",20,"20.1","8.27","1420","106.7","9.46",,,"EUSEBIO",,,,"2023-08-07 10:50:00"
"1337","94107000","R5","EBRO-BUNUEL","2023-08-07","11:30:00",22,"20.2","8.28","1509","101.2","8.96",,,"EUSEBIO",,,,"2023-08-07 11:30:00"
"1336","94110000","R5","EBRO-MILAGRO","2023-08-07","12:20:00",24,"21.5","8.5","1119","136.6","11.74",,,"EUSEBIO",,,,"2023-08-07 12:20:00"
"1335","94109000","R5","EBRO-SAN ADRIAN","2023-08-07","12:55:00",25,"22.3","8.36","964","111","9.35",,,"EUSEBIO",,,,"2023-08-07 12:55:00"
"1334","94102000","R5","EBRO-ALCANADRE","2023-08-07","13:30:00",28,"22.8","8.33","810","111","9.24",,,"EUSEBIO",,,,"2023-08-07 13:30:00"
"1333","95101000","R5","MAYOR-MENDAVIA","2023-08-07","13:50:00",28,"23.4","9.01","640","126.8","10.34",,,"EUSEBIO",,,,"2023-08-07 13:50:00"
"1332","94108000","R5","EBRO-VIANA","2023-08-07","14:15:00",28,"23","8.38","580","108.3","8.94",,,"EUSEBIO",,,,"2023-08-07 14:15:00"
"1347","91204000","R4","IRANZU-VILLATUERTA","2023-08-08","08:49:00",16,"15.9","7.6","833","79.5","7.46",,,"ASIER",,,,"2023-08-08 08:49:00"
"1348","91109000","R4","EGA-VILLATUERTA","2023-08-08","09:10:00",16,"17.2","7.89","923","89.2","8.17",,,"ASIER",,,,"2023-08-08 09:10:00"
"1346","91104000","R4","EGA-ALLO","2023-08-08","09:37:00",17,"18.6","8.29","974","88.7","7.92",,,"ASIER",,,,"2023-08-08 09:37:00"
"1345","91105000","R4","EGA-LERIN","2023-08-08","10:00:00",19,"19.3","8.07","1097","84.1","7.42",,,"ASIER",,,,"2023-08-08 10:00:00"
"1344","91110000","R4","EGA-ANDOSILLA","2023-08-08","10:20:00",21,"19.6","7.69","2765","78.5","6.92",,,"ASIER",,,,"2023-08-08 10:20:00"
"1343","91106000","R4","EGA-SAN ADRIAN","2023-08-08","10:39:00",23,"20.3","7.84","3098","85.1","7.4",,,"ASIER",,,,"2023-08-08 10:39:00"
"1350","91102000","R4","EGA-ZUBIELQUI","2023-08-08","11:20:00",26,"18.5","8.12","739","92.3","8.18",,,"ASIER",,,,"2023-08-08 11:20:00"
"1351","91201000","R4","UREDERRA-ALLIN","2023-08-08","11:33:55",26,"17.3","8.48","361","93.7","8.52",,,"ASIER",,,,"2023-08-08 11:33:55"
"1349","91103000","R4","EGA-ESTELLA","2023-08-08","12:00:00",26,"18.6","8.24","508","97.8","8.67",,,"ASIER",,,,"2023-08-08 12:00:00"
"1361","93306000","R3","ERRO-LONGUIDA","2023-08-10","09:00:00",24,"22.4","8.03","371","102.4","8.44",,,"ASIER",,,,"2023-08-10 09:00:00"
"1360","93301000","R3","IRATI-AOIZ","2023-08-10","09:34:47",24,"13","8.01","238","101.1","10.11",,,"ASIER",,,,"2023-08-10 09:34:47"
"1354","93201000","R3","ESCA-SIGUES","2023-08-10","09:50:00",24,"22.4","8.2","295","100.9","8.22",,,"ADRIAN",,,,"2023-08-10 09:50:00"
"1359","93313000","R3","URROBI-URIZ","2023-08-10","09:58:58",23,"17.3","8.22","260","109.6","9.84",,,"ASIER",,,,"2023-08-10 09:58:58"
"1358","93307000","R3","URROBI-ESPINAL","2023-08-10","10:22:32",25,"17.9","7.93","217.7","101.7","8.76",,,"ASIER",,,,"2023-08-10 10:22:32"
"1355","93202000","R3","ESCA-ISABA","2023-08-10","10:55:00",25,"17","8.41","286","103.5","9.1",,,"ADRIAN",,,,"2023-08-10 10:55:00"
"1357","93315000","R3","IRATI-OROZ BETELU","2023-08-10","11:02:00",25,"19.4","8.2","211.2","111.9","9.6",,,"ASIER",,,,"2023-08-10 11:02:00"
"1353","93310000","R3","SALAZAR-GALLUES","2023-08-10","11:45:00",27,"22.1","8.44","294","101.3","8.19",,,"ADRIAN",,,,"2023-08-10 11:45:00"
"1352","93311000","R3","SALAZAR-LUMBIER","2023-08-10","12:30:00",30,"25.3","8.18","356","100.1","7.79",,,"ADRIAN",,,,"2023-08-10 12:30:00"
"1356","93302000","R3","IRATI-LUMBIER","2023-08-10","12:45:00",30,"19.3","8.33","218","98","8.6",,,"ADRIAN",,,,"2023-08-10 12:45:00"
"1380","92112000","R2","ARGA-PAMPLONA LANDABEN","2023-08-24","08:30:00",26,"26.6","7.36","349","85.2","6.53",,,"ASIER",,,,"2023-08-24 08:30:00"
"1379","92104000","R2","ARGA-PAMPLONA 4VIENTOS","2023-08-24","09:12:14",28,"24.8","7.48","341","79.7","6.31",,,"ASIER",,,,"2023-08-24 09:12:14"
